Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Nm]
1809.52,0.94,-0.68,0.34,6.54,-7.27,0.38,-0.02
1809.65,0.96,-0.63,0.34,6.54,-7.27,0.36,-0.02
1809.79,1.0,-0.62,0.34,6.53,-7.29,0.36,-0.02
1809.93,1.01,-0.66,0.3,6.53,-7.31,0.37,-0.02
1810.06,1.01,-0.69,0.27,6.52,-7.3,0.39,-0.02
1810.2,1.02,-0.7,0.29,6.51,-7.29,0.41,-0.02
1810.34,1.03,-0.7,0.35,6.5,-7.28,0.42,-0.02
1810.48,1.06,-0.68,0.39,6.51,-7.28,0.41,-0.02
1810.61,1.05,-0.66,0.39,6.51,-7.28,0.39,-0.02
1810.75,1.0,-0.64,0.37,6.51,-7.28,0.37,-0.02
1810.89,0.98,-0.63,0.38,6.52,-7.3,0.38,-0.02
1811.03,0.96,-0.65,0.4,6.52,-7.3,0.39,-0.02
1811.17,0.93,-0.68,0.38,6.52,-7.31,0.4,-0.02
1811.3,0.95,-0.69,0.36,6.52,-7.31,0.4,-0.02
1811.44,1.01,-0.69,0.37,6.51,-7.29,0.39,-0.02
1811.58,1.05,-0.68,0.38,6.5,-7.28,0.37,-0.02
1811.71,1.02,-0.68,0.39,6.51,-7.27,0.35,-0.02
1811.85,0.97,-0.66,0.37,6.55,-7.29,0.36,-0.02
1811.99,0.97,-0.64,0.3,6.6,-7.34,0.37,-0.02
1812.13,1.02,-0.63,0.23,6.62,-7.36,0.38,-0.02
1812.27,1.02,-0.65,0.3,6.59,-7.33,0.38,-0.02
1812.4,0.97,-0.65,0.35,6.55,-7.29,0.39,-0.02
1812.54,0.97,-0.68,0.29,6.52,-7.27,0.39,-0.02
1812.68,1.03,-0.74,0.27,6.5,-7.29,0.38,-0.02
1812.81,1.07,-0.75,0.32,6.52,-7.3,0.37,-0.02
1812.95,1.04,-0.74,0.37,6.54,-7.31,0.37,-0.02
1813.09,0.97,-0.74,0.38,6.55,-7.3,0.37,-0.02
1813.23,0.93,-0.7,0.37,6.55,-7.29,0.39,-0.02
1813.36,0.93,-0.67,0.37,6.54,-7.28,0.41,-0.02
1813.5,0.96,-0.68,0.37,6.53,-7.29,0.41,-0.02
1813.64,0.99,-0.69,0.37,6.53,-7.29,0.41,-0.02
1813.78,1.01,-0.69,0.38,6.52,-7.29,0.4,-0.02
1813.91,1.03,-0.68,0.41,6.52,-7.29,0.4,-0.02
1814.05,1.04,-0.66,0.44,6.53,-7.3,0.39,-0.02
1814.19,1.02,-0.65,0.46,6.54,-7.29,0.39,-0.02
1814.32,0.97,-0.63,0.49,6.53,-7.28,0.38,-0.02
1814.46,0.96,-0.63,0.48,6.52,-7.28,0.37,-0.02
1814.6,0.98,-0.68,0.43,6.51,-7.29,0.37,-0.02
1814.74,0.97,-0.73,0.36,6.5,-7.29,0.39,-0.02
1814.87,0.93,-0.76,0.33,6.5,-7.29,0.4,-0.02
1815.01,0.9,-0.72,0.34,6.51,-7.29,0.41,-0.02
1815.15,0.89,-0.65,0.36,6.53,-7.31,0.41,-0.02
1815.29,0.88,-0.63,0.37,6.54,-7.31,0.41,-0.02
1815.42,0.88,-0.66,0.41,6.53,-7.3,0.42,-0.02
1815.56,0.89,-0.69,0.41,6.53,-7.27,0.41,-0.02
1815.7,0.92,-0.72,0.34,6.54,-7.25,0.39,-0.02
1815.84,0.97,-0.74,0.28,6.55,-7.26,0.39,-0.02
1815.97,0.99,-0.73,0.28,6.55,-7.3,0.39,-0.02
1816.11,0.98,-0.71,0.31,6.54,-7.32,0.39,-0.02
1816.25,0.99,-0.69,0.34,6.52,-7.32,0.37,-0.02
1816.39,1.01,-0.65,0.37,6.51,-7.32,0.36,-0.02
1816.52,1.0,-0.61,0.37,6.52,-7.31,0.35,-0.02
1816.66,0.97,-0.59,0.33,6.52,-7.3,0.37,-0.02
1816.8,0.93,-0.59,0.29,6.51,-7.3,0.38,-0.02
1816.94,0.93,-0.62,0.31,6.51,-7.31,0.4,-0.02
1817.07,0.97,-0.63,0.32,6.52,-7.32,0.4,-0.02
1817.21,1.0,-0.6,0.31,6.52,-7.31,0.4,-0.02
1817.35,0.99,-0.59,0.31,6.52,-7.31,0.4,-0.02
1817.48,0.99,-0.62,0.32,6.52,-7.31,0.41,-0.02
1817.62,1.01,-0.63,0.34,6.51,-7.3,0.41,-0.02
1817.76,1.03,-0.59,0.36,6.5,-7.31,0.4,-0.02
1817.9,1.01,-0.57,0.35,6.49,-7.32,0.4,-0.02
1818.03,0.98,-0.56,0.34,6.5,-7.32,0.39,-0.02
1818.17,0.96,-0.55,0.36,6.52,-7.3,0.4,-0.02
1818.31,0.95,-0.56,0.37,6.52,-7.29,0.39,-0.02
1818.44,0.98,-0.57,0.36,6.52,-7.29,0.36,-0.02
1818.58,1.01,-0.55,0.34,6.52,-7.29,0.34,-0.02
1818.72,1.05,-0.53,0.34,6.52,-7.29,0.35,-0.02
1818.86,1.05,-0.55,0.35,6.51,-7.29,0.38,-0.02
1818.99,1.0,-0.62,0.35,6.5,-7.29,0.4,-0.02
1819.13,0.99,-0.7,0.34,6.5,-7.29,0.4,-0.02
1819.27,1.01,-0.72,0.32,6.5,-7.3,0.38,-0.02
1819.41,1.01,-0.69,0.33,6.49,-7.31,0.37,-0.02
1819.54,0.98,-0.66,0.34,6.5,-7.32,0.39,-0.02
1819.68,0.96,-0.67,0.36,6.51,-7.32,0.42,-0.02
1819.82,0.95,-0.72,0.38,6.52,-7.31,0.44,-0.02
1819.96,0.95,-0.75,0.41,6.53,-7.3,0.44,-0.02
1820.09,0.97,-0.73,0.44,6.53,-7.3,0.43,-0.02
1820.23,0.98,-0.67,0.44,6.52,-7.29,0.42,-0.02
1820.37,0.99,-0.61,0.42,6.51,-7.28,0.41,-0.02
1820.51,1.02,-0.56,0.39,6.51,-7.26,0.39,-0.02
1820.64,1.04,-0.57,0.35,6.53,-7.26,0.36,-0.02
1820.78,1.03,-0.62,0.3,6.53,-7.29,0.34,-0.02
1820.92,1.01,-0.68,0.32,6.52,-7.32,0.35,-0.02
1821.06,1.01,-0.72,0.36,6.52,-7.33,0.37,-0.02
1821.19,1.04,-0.73,0.37,6.52,-7.31,0.37,-0.02
1821.33,1.07,-0.71,0.37,6.51,-7.3,0.38,-0.02
1821.47,1.11,-0.65,0.38,6.51,-7.29,0.38,-0.02
1821.6,1.12,-0.59,0.4,6.51,-7.29,0.38,-0.02
1821.74,1.09,-0.6,0.4,6.52,-7.3,0.39,-0.02
1821.88,1.0,-0.65,0.4,6.52,-7.3,0.4,-0.02
1822.02,0.93,-0.69,0.39,6.52,-7.31,0.39,-0.02
1822.16,0.91,-0.71,0.37,6.5,-7.31,0.38,-0.02
1822.29,0.91,-0.69,0.35,6.5,-7.29,0.37,-0.02
1822.43,0.89,-0.68,0.36,6.51,-7.27,0.38,-0.02
1822.57,0.88,-0.68,0.37,6.52,-7.27,0.4,-0.02
1822.7,0.9,-0.7,0.37,6.53,-7.29,0.4,-0.02
1822.84,0.93,-0.7,0.37,6.53,-7.31,0.39,-0.02
1822.98,0.99,-0.68,0.38,6.51,-7.31,0.38,-0.02
1823.12,1.04,-0.66,0.36,6.51,-7.3,0.37,-0.02
1823.26,1.02,-0.63,0.33,6.52,-7.29,0.37,-0.02
1823.39,0.97,-0.59,0.33,6.52,-7.3,0.35,-0.02
1823.53,0.95,-0.58,0.39,6.52,-7.31,0.34,-0.02
1823.67,0.95,-0.62,0.45,6.52,-7.32,0.35,-0.02
1823.81,0.96,-0.68,0.46,6.52,-7.31,0.38,-0.02
1823.94,0.99,-0.71,0.43,6.51,-7.3,0.42,-0.02
1824.08,1.02,-0.69,0.36,6.51,-7.28,0.43,-0.02
1824.22,1.01,-0.65,0.33,6.51,-7.26,0.42,-0.02
1824.35,0.99,-0.61,0.36,6.51,-7.27,0.41,-0.02
1824.49,0.95,-0.6,0.43,6.52,-7.29,0.41,-0.02
1824.63,0.93,-0.66,0.5,6.52,-7.3,0.41,-0.02
1824.77,0.94,-0.69,0.52,6.53,-7.29,0.41,-0.02
1824.9,0.97,-0.67,0.5,6.53,-7.28,0.41,-0.02
1825.04,1.0,-0.63,0.45,6.54,-7.28,0.42,-0.02
1825.18,1.02,-0.62,0.44,6.52,-7.28,0.41,-0.02
1825.32,1.02,-0.62,0.45,6.49,-7.3,0.4,-0.02
1825.45,1.01,-0.63,0.45,6.48,-7.31,0.4,-0.02
1825.59,1.01,-0.67,0.41,6.49,-7.32,0.4,-0.02
1825.73,0.98,-0.72,0.35,6.5,-7.33,0.41,-0.02
1825.87,0.97,-0.73,0.33,6.5,-7.33,0.4,-0.02
1826.0,0.98,-0.7,0.35,6.5,-7.31,0.38,-0.02
1826.14,0.95,-0.67,0.38,6.51,-7.31,0.39,-0.02
1826.28,0.91,-0.63,0.38,6.52,-7.33,0.41,-0.02
1826.42,0.91,-0.59,0.35,6.54,-7.34,0.43,-0.02
1826.55,0.95,-0.57,0.32,6.55,-7.34,0.42,-0.02
1826.69,0.99,-0.59,0.33,6.53,-7.33,0.4,-0.02
1826.83,1.03,-0.65,0.36,6.52,-7.3,0.38,-0.02
1826.96,1.03,-0.69,0.39,6.52,-7.28,0.37,-0.02
1827.1,0.98,-0.68,0.43,6.52,-7.27,0.37,-0.02
1827.24,0.94,-0.65,0.46,6.53,-7.27,0.38,-0.02
1827.38,0.93,-0.66,0.41,6.53,-7.28,0.4,-0.02
1827.51,0.9,-0.68,0.32,6.53,-7.28,0.41,-0.02
1827.65,0.9,-0.69,0.27,6.53,-7.29,0.41,-0.02
1827.79,0.93,-0.71,0.24,6.52,-7.32,0.39,-0.02
1827.93,0.97,-0.7,0.25,6.53,-7.33,0.38,-0.02
1828.06,1.02,-0.67,0.3,6.53,-7.33,0.38,-0.02
1828.2,1.06,-0.64,0.37,6.53,-7.31,0.39,-0.02
1828.34,1.08,-0.65,0.42,6.53,-7.29,0.4,-0.02
1828.47,1.05,-0.69,0.47,6.53,-7.28,0.42,-0.02
1828.61,0.99,-0.74,0.5,6.51,-7.28,0.42,-0.02
1828.75,0.93,-0.76,0.49,6.48,-7.28,0.4,-0.02
1828.89,0.9,-0.76,0.47,6.47,-7.28,0.37,-0.02
1829.03,0.91,-0.73,0.43,6.47,-7.29,0.36,-0.02
1829.16,0.94,-0.67,0.41,6.48,-7.3,0.36,-0.02
1829.3,0.95,-0.63,0.42,6.5,-7.31,0.36,-0.02
1829.44,0.93,-0.62,0.42,6.51,-7.32,0.38,-0.02
1829.57,0.95,-0.59,0.39,6.51,-7.33,0.39,-0.02
1829.71,0.99,-0.55,0.34,6.49,-7.35,0.41,-0.02
1829.85,1.02,-0.57,0.32,6.48,-7.36,0.4,-0.02
1829.99,0.99,-0.6,0.32,6.47,-7.35,0.37,-0.02
1830.13,0.95,-0.63,0.31,6.47,-7.34,0.36,-0.02
1830.26,0.93,-0.65,0.34,6.48,-7.33,0.37,-0.02
1830.4,0.93,-0.67,0.41,6.51,-7.31,0.38,-0.02
1830.54,0.99,-0.69,0.46,6.54,-7.3,0.38,-0.02
1830.67,1.01,-0.67,0.46,6.55,-7.29,0.39,-0.02
1830.81,0.99,-0.63,0.42,6.55,-7.3,0.4,-0.02
1830.95,0.99,-0.61,0.4,6.54,-7.31,0.41,-0.02
1831.09,1.02,-0.59,0.39,6.53,-7.3,0.41,-0.02
1831.22,1.05,-0.58,0.41,6.55,-7.27,0.41,-0.02
1831.36,1.03,-0.6,0.43,6.55,-7.24,0.39,-0.02
1831.5,1.02,-0.61,0.41,6.55,-7.21,0.38,-0.02
1831.64,1.04,-0.6,0.42,6.54,-7.21,0.38,-0.02
1831.77,1.05,-0.61,0.43,6.53,-7.24,0.37,-0.02
1831.91,1.02,-0.65,0.44,6.53,-7.27,0.36,-0.02
1832.05,1.02,-0.69,0.43,6.54,-7.28,0.37,-0.02
1832.19,1.01,-0.69,0.45,6.54,-7.27,0.38,-0.02
1832.32,0.98,-0.69,0.48,6.55,-7.26,0.38,-0.02
1832.46,0.99,-0.68,0.44,6.55,-7.26,0.37,-0.02
1832.6,1.01,-0.69,0.38,6.55,-7.28,0.36,-0.02
1832.73,1.03,-0.68,0.35,6.53,-7.3,0.36,-0.02
1832.87,1.05,-0.65,0.37,6.52,-7.3,0.37,-0.02
1833.01,1.05,-0.64,0.4,6.52,-7.29,0.39,-0.02
1833.15,1.01,-0.64,0.41,6.51,-7.28,0.4,-0.02
1833.29,0.98,-0.63,0.4,6.51,-7.26,0.4,-0.02
1833.42,0.97,-0.62,0.37,6.51,-7.26,0.39,-0.02
1833.56,0.98,-0.61,0.31,6.52,-7.27,0.4,-0.02
1833.7,1.02,-0.6,0.28,6.52,-7.28,0.4,-0.02
1833.83,1.02,-0.6,0.29,6.51,-7.3,0.39,-0.02
1833.97,1.01,-0.6,0.33,6.52,-7.3,0.4,-0.02
1834.11,1.01,-0.63,0.37,6.53,-7.31,0.4,-0.02
1834.25,1.01,-0.65,0.39,6.53,-7.31,0.39,-0.02
1834.38,1.01,-0.63,0.4,6.54,-7.3,0.38,-0.02
1834.52,1.02,-0.61,0.44,6.53,-7.29,0.37,-0.02
1834.66,1.02,-0.62,0.47,6.52,-7.29,0.36,-0.02
1834.8,1.02,-0.66,0.42,6.51,-7.31,0.35,-0.02
1834.93,1.02,-0.71,0.32,6.51,-7.31,0.36,-0.02
1835.07,1.01,-0.73,0.27,6.5,-7.31,0.38,-0.02
1835.21,0.98,-0.7,0.27,6.5,-7.3,0.4,-0.02
1835.34,0.95,-0.66,0.29,6.51,-7.3,0.41,-0.02
1835.48,0.92,-0.62,0.33,6.52,-7.29,0.4,-0.02
1835.62,0.92,-0.62,0.36,6.5,-7.29,0.38,-0.02
1835.76,0.96,-0.67,0.38,6.49,-7.28,0.36,-0.02
1835.9,1.01,-0.68,0.38,6.5,-7.28,0.35,-0.02
1836.03,1.03,-0.65,0.37,6.5,-7.28,0.35,-0.02
1836.17,1.01,-0.66,0.37,6.5,-7.28,0.35,-0.02
1836.31,1.0,-0.7,0.4,6.5,-7.29,0.36,-0.02
1836.44,1.0,-0.71,0.43,6.5,-7.3,0.37,-0.02
1836.58,1.03,-0.66,0.43,6.5,-7.29,0.37,-0.02
1836.72,1.05,-0.61,0.41,6.49,-7.27,0.36,-0.02
1836.86,1.04,-0.62,0.41,6.5,-7.27,0.36,-0.02
1836.99,0.97,-0.63,0.41,6.52,-7.28,0.37,-0.02
1837.13,0.9,-0.65,0.42,6.54,-7.3,0.38,-0.02
1837.27,0.87,-0.68,0.42,6.54,-7.31,0.4,-0.02
1837.41,0.87,-0.72,0.39,6.52,-7.3,0.41,-0.02
1837.54,0.9,-0.75,0.38,6.51,-7.3,0.43,-0.02
1837.68,0.93,-0.74,0.38,6.51,-7.3,0.44,-0.02
1837.82,0.96,-0.71,0.41,6.52,-7.3,0.44,-0.02
1837.96,0.96,-0.64,0.43,6.52,-7.3,0.44,-0.02
1838.09,0.95,-0.58,0.44,6.53,-7.3,0.42,-0.02
1838.23,0.95,-0.57,0.43,6.54,-7.3,0.39,-0.02
1838.37,0.93,-0.63,0.38,6.51,-7.29,0.36,-0.02
1838.51,0.91,-0.7,0.33,6.49,-7.29,0.35,-0.02
1838.64,0.93,-0.72,0.33,6.49,-7.3,0.37,-0.02
1838.78,0.96,-0.7,0.38,6.5,-7.3,0.39,-0.02
1838.92,0.98,-0.67,0.42,6.51,-7.29,0.42,-0.02
1839.06,1.0,-0.64,0.4,6.52,-7.3,0.45,-0.02
1839.19,1.03,-0.62,0.36,6.51,-7.32,0.45,-0.02
1839.33,1.08,-0.63,0.35,6.52,-7.32,0.43,-0.02
1839.47,1.09,-0.67,0.35,6.53,-7.31,0.41,-0.02
1839.6,1.04,-0.72,0.36,6.53,-7.3,0.39,-0.02
1839.74,0.99,-0.75,0.38,6.53,-7.29,0.38,-0.02
1839.88,1.0,-0.78,0.38,6.54,-7.29,0.39,-0.02
1840.02,1.01,-0.79,0.38,6.52,-7.28,0.4,-0.02
1840.16,1.05,-0.75,0.35,6.5,-7.27,0.4,-0.02
1840.29,1.11,-0.72,0.34,6.49,-7.28,0.4,-0.02
1840.43,1.13,-0.73,0.37,6.49,-7.31,0.4,-0.02
1840.57,1.1,-0.75,0.4,6.51,-7.34,0.41,-0.02
1840.7,1.02,-0.73,0.39,6.53,-7.35,0.42,-0.02
1840.84,0.96,-0.74,0.36,6.53,-7.34,0.42,-0.02
1840.98,0.94,-0.76,0.34,6.53,-7.33,0.4,-0.02
1841.12,0.96,-0.71,0.36,6.52,-7.32,0.38,-0.02
1841.25,0.98,-0.67,0.4,6.52,-7.34,0.37,-0.02
1841.39,0.99,-0.7,0.38,6.53,-7.38,0.36,-0.02
1841.53,0.99,-0.72,0.38,6.53,-7.37,0.37,-0.02
1841.67,1.0,-0.73,0.4,6.54,-7.32,0.39,-0.02
1841.8,1.01,-0.74,0.42,6.54,-7.27,0.39,-0.02
1841.94,1.0,-0.72,0.41,6.54,-7.24,0.37,-0.02
1842.08,1.0,-0.68,0.41,6.54,-7.25,0.36,-0.02
1842.22,1.05,-0.65,0.43,6.53,-7.29,0.36,-0.02
1842.35,1.07,-0.64,0.45,6.52,-7.34,0.38,-0.02
1842.49,1.02,-0.63,0.41,6.51,-7.36,0.39,-0.02
1842.63,0.98,-0.62,0.38,6.52,-7.35,0.38,-0.02
1842.77,0.99,-0.63,0.38,6.52,-7.34,0.36,-0.02
1842.9,1.03,-0.66,0.4,6.51,-7.33,0.35,-0.02
1843.04,1.06,-0.64,0.41,6.51,-7.31,0.36,-0.02
1843.18,1.05,-0.62,0.39,6.51,-7.3,0.36,-0.02
1843.31,1.02,-0.67,0.33,6.52,-7.31,0.36,-0.02
1843.45,0.98,-0.71,0.33,6.52,-7.31,0.38,-0.02
1843.59,0.96,-0.68,0.37,6.53,-7.29,0.42,-0.02
1843.73,0.98,-0.62,0.39,6.53,-7.29,0.43,-0.02
1843.86,1.04,-0.58,0.42,6.53,-7.29,0.41,-0.02
1844.0,1.07,-0.59,0.47,6.52,-7.29,0.39,-0.02
1844.14,1.07,-0.63,0.49,6.53,-7.3,0.39,-0.02
1844.28,1.04,-0.65,0.48,6.52,-7.31,0.37,-0.02
1844.42,0.99,-0.66,0.46,6.51,-7.32,0.35,-0.02
1844.55,0.94,-0.7,0.45,6.51,-7.32,0.35,-0.02
1844.69,0.88,-0.75,0.46,6.51,-7.32,0.37,-0.02
1844.83,0.89,-0.77,0.5,6.51,-7.32,0.4,-0.02
1844.96,0.96,-0.79,0.53,6.51,-7.31,0.41,-0.02
1845.1,0.99,-0.83,0.52,6.52,-7.3,0.41,-0.02
1845.24,0.99,-0.82,0.47,6.52,-7.29,0.39,-0.02
1845.38,0.99,-0.73,0.39,6.51,-7.31,0.37,-0.02
1845.52,0.99,-0.66,0.33,6.51,-7.32,0.38,-0.02
1845.65,0.97,-0.65,0.34,6.5,-7.32,0.4,-0.02
1845.79,0.97,-0.65,0.39,6.51,-7.32,0.41,-0.02
1845.93,1.0,-0.63,0.43,6.53,-7.33,0.41,-0.02
1846.06,1.01,-0.62,0.44,6.53,-7.33,0.41,-0.02
1846.2,1.01,-0.61,0.43,6.54,-7.32,0.43,-0.02
1846.34,1.02,-0.63,0.4,6.54,-7.31,0.44,-0.02
1846.48,1.02,-0.69,0.37,6.53,-7.31,0.43,-0.02
1846.61,1.0,-0.73,0.36,6.52,-7.3,0.42,-0.02
1846.75,1.0,-0.72,0.36,6.51,-7.3,0.4,-0.02
1846.89,0.99,-0.68,0.38,6.51,-7.3,0.38,-0.02
1847.03,0.95,-0.64,0.4,6.52,-7.3,0.37,-0.02
1847.16,0.9,-0.61,0.42,6.52,-7.3,0.38,-0.02
1847.3,0.89,-0.62,0.44,6.51,-7.3,0.38,-0.02
1847.44,0.91,-0.67,0.47,6.5,-7.3,0.38,-0.02
1847.58,0.94,-0.7,0.48,6.5,-7.29,0.38,-0.02
1847.71,0.97,-0.68,0.46,6.51,-7.29,0.38,-0.02
1847.85,1.0,-0.64,0.44,6.51,-7.3,0.39,-0.02
1847.99,1.02,-0.61,0.45,6.52,-7.32,0.39,-0.02
1848.13,1.0,-0.58,0.45,6.53,-7.33,0.39,-0.02
1848.26,0.97,-0.6,0.44,6.53,-7.33,0.39,-0.02
1848.4,0.95,-0.66,0.42,6.53,-7.31,0.38,-0.02
1848.54,0.94,-0.72,0.41,6.54,-7.29,0.39,-0.02
1848.68,0.98,-0.76,0.39,6.55,-7.28,0.4,-0.02
1848.81,1.05,-0.74,0.36,6.54,-7.27,0.38,-0.02
1848.95,1.11,-0.69,0.34,6.52,-7.27,0.36,-0.02
1849.09,1.12,-0.66,0.36,6.51,-7.27,0.36,-0.02
1849.22,1.08,-0.65,0.38,6.51,-7.29,0.37,-0.02
1849.36,1.03,-0.67,0.37,6.52,-7.3,0.4,-0.02
1849.5,1.02,-0.7,0.32,6.52,-7.29,0.41,-0.02
1849.64,1.04,-0.7,0.28,6.51,-7.28,0.41,-0.02
1849.78,1.03,-0.67,0.25,6.5,-7.28,0.4,-0.02
1849.91,1.02,-0.61,0.22,6.49,-7.29,0.39,-0.02
1850.05,1.03,-0.58,0.21,6.5,-7.29,0.39,-0.02
1850.19,1.03,-0.6,0.24,6.51,-7.3,0.39,-0.02
1850.32,0.98,-0.64,0.31,6.51,-7.31,0.38,-0.02
1850.46,0.94,-0.68,0.39,6.51,-7.32,0.38,-0.02
1850.6,0.92,-0.68,0.46,6.52,-7.31,0.39,-0.02
1850.74,0.92,-0.65,0.49,6.52,-7.3,0.4,-0.02
1850.87,0.91,-0.61,0.46,6.51,-7.29,0.39,-0.02
1851.01,0.91,-0.58,0.41,6.51,-7.29,0.38,-0.02
1851.15,0.92,-0.58,0.36,6.51,-7.3,0.37,-0.02
1851.29,0.93,-0.61,0.34,6.49,-7.29,0.37,-0.02
1851.42,0.96,-0.64,0.33,6.49,-7.28,0.38,-0.02
1851.56,0.98,-0.65,0.34,6.5,-7.28,0.4,-0.02
1851.7,0.97,-0.67,0.36,6.5,-7.28,0.39,-0.02
1851.84,0.94,-0.71,0.41,6.5,-7.28,0.38,-0.02
1851.97,0.9,-0.71,0.44,6.5,-7.28,0.37,-0.02
1852.11,0.88,-0.68,0.41,6.5,-7.28,0.36,-0.02
1852.25,0.87,-0.7,0.36,6.5,-7.29,0.35,-0.02
1852.39,0.89,-0.74,0.35,6.51,-7.3,0.36,-0.02
1852.52,0.91,-0.77,0.39,6.51,-7.3,0.38,-0.02
1852.66,0.92,-0.79,0.42,6.52,-7.3,0.39,-0.02
1852.8,0.93,-0.81,0.41,6.53,-7.29,0.39,-0.02
1852.94,0.98,-0.8,0.38,6.53,-7.28,0.38,-0.02
1853.07,1.04,-0.73,0.39,6.52,-7.28,0.38,-0.02
1853.21,1.06,-0.66,0.43,6.51,-7.29,0.37,-0.02
1853.35,1.06,-0.66,0.48,6.5,-7.28,0.37,-0.02
1853.48,1.07,-0.69,0.51,6.49,-7.28,0.38,-0.02
1853.62,1.07,-0.7,0.51,6.48,-7.29,0.38,-0.02
1853.76,1.07,-0.7,0.46,6.48,-7.29,0.4,-0.02
1853.9,1.06,-0.7,0.37,6.49,-7.29,0.42,-0.02
1854.03,1.04,-0.67,0.3,6.5,-7.27,0.42,-0.02
1854.17,1.03,-0.64,0.27,6.51,-7.28,0.4,-0.02
1854.31,1.04,-0.65,0.3,6.52,-7.28,0.39,-0.02
1854.45,1.04,-0.66,0.38,6.53,-7.29,0.39,-0.02
1854.58,1.01,-0.62,0.47,6.52,-7.3,0.39,-0.02
1854.72,0.98,-0.55,0.5,6.51,-7.32,0.38,-0.02
1854.86,0.98,-0.52,0.44,6.52,-7.33,0.38,-0.02
1855.0,0.98,-0.56,0.37,6.52,-7.33,0.4,-0.02
1855.13,0.97,-0.63,0.36,6.53,-7.33,0.41,-0.02
1855.27,0.97,-0.7,0.4,6.55,-7.32,0.41,-0.02
1855.41,1.01,-0.71,0.43,6.55,-7.31,0.41,-0.02
1855.55,1.01,-0.67,0.44,6.53,-7.28,0.41,-0.02
1855.68,0.96,-0.62,0.42,6.51,-7.27,0.4,-0.02
1855.82,0.9,-0.59,0.41,6.51,-7.28,0.4,-0.02
1855.96,0.92,-0.61,0.43,6.51,-7.29,0.4,-0.02
1856.09,0.99,-0.66,0.45,6.52,-7.3,0.4,-0.02
1856.23,1.01,-0.71,0.45,6.52,-7.32,0.41,-0.02
1856.37,0.98,-0.73,0.45,6.53,-7.31,0.42,-0.02
1856.51,0.98,-0.71,0.48,6.56,-7.29,0.43,-0.02
1856.65,1.0,-0.66,0.48,6.59,-7.27,0.43,-0.02
1856.78,0.98,-0.59,0.47,6.57,-7.26,0.44,-0.02
1856.92,0.98,-0.55,0.47,6.54,-7.27,0.44,-0.02
1857.06,1.02,-0.58,0.48,6.53,-7.28,0.41,-0.02
1857.19,1.03,-0.7,0.48,6.53,-7.29,0.38,-0.02
1857.33,0.97,-0.79,0.46,6.54,-7.29,0.38,-0.02
1857.47,0.9,-0.77,0.46,6.54,-7.29,0.39,-0.02
1857.61,0.87,-0.62,0.46,6.53,-7.27,0.38,-0.02
1857.74,0.88,-0.52,0.45,6.53,-7.28,0.37,-0.02
1857.88,0.92,-0.56,0.42,6.53,-7.3,0.37,-0.02
1858.02,0.96,-0.63,0.38,6.53,-7.31,0.39,-0.02
1858.16,1.0,-0.65,0.37,6.53,-7.3,0.4,-0.02
1858.29,1.04,-0.63,0.39,6.53,-7.28,0.41,-0.02
1858.43,1.01,-0.63,0.41,6.53,-7.28,0.42,-0.02
1858.57,0.94,-0.61,0.45,6.52,-7.29,0.42,-0.02
1858.71,0.89,-0.58,0.47,6.52,-7.31,0.43,-0.02
1858.84,0.89,-0.54,0.45,6.51,-7.31,0.43,-0.02
1858.98,0.96,-0.54,0.42,6.51,-7.31,0.42,-0.02
1859.12,1.02,-0.62,0.4,6.51,-7.31,0.42,-0.02
1859.26,1.01,-0.71,0.42,6.51,-7.31,0.41,-0.02
1859.39,0.96,-0.72,0.44,6.51,-7.3,0.41,-0.02
1859.53,0.95,-0.66,0.46,6.5,-7.28,0.4,-0.02
1859.67,0.96,-0.6,0.47,6.49,-7.27,0.41,-0.02
1859.81,0.96,-0.56,0.49,6.49,-7.26,0.41,-0.02
1859.94,0.98,-0.59,0.48,6.51,-7.27,0.39,-0.02
1860.08,0.98,-0.63,0.45,6.52,-7.29,0.37,-0.02
1860.22,0.98,-0.63,0.41,6.51,-7.31,0.35,-0.02
1860.35,1.02,-0.63,0.39,6.5,-7.3,0.34,-0.02
1860.49,1.04,-0.63,0.38,6.52,-7.27,0.34,-0.02
1860.63,1.04,-0.64,0.34,6.52,-7.24,0.37,-0.02
1860.77,1.06,-0.63,0.26,6.51,-7.25,0.41,-0.02
1860.9,1.09,-0.61,0.2,6.5,-7.29,0.44,-0.02
1861.04,1.1,-0.62,0.17,6.5,-7.34,0.46,-0.02
1861.18,1.06,-0.6,0.2,6.49,-7.36,0.44,-0.02
1861.32,0.99,-0.58,0.3,6.49,-7.34,0.4,-0.02
1861.45,0.94,-0.58,0.39,6.51,-7.31,0.38,-0.02
1861.59,0.94,-0.6,0.43,6.54,-7.3,0.38,-0.02
1861.73,0.97,-0.63,0.4,6.55,-7.29,0.38,-0.02
1861.87,1.01,-0.66,0.35,6.54,-7.29,0.39,-0.02
1862.0,1.04,-0.7,0.33,6.52,-7.29,0.4,-0.02
1862.14,1.05,-0.73,0.33,6.51,-7.31,0.41,-0.02
1862.28,1.0,-0.7,0.35,6.51,-7.32,0.42,-0.02
1862.42,0.96,-0.63,0.36,6.5,-7.32,0.43,-0.02
